,id_ruta,id_avion,id_origen,id_destino,tiempo_salida,duracion
3817,3817,718,26463,3918,1581780401,9780
3818,3818,307,2218,4528,1581928001,11160
3819,3819,365,3645,3478,1582352801,9030
3820,3820,180,4448,27230,1581816401,5430
3821,3821,931,16091,5360,1581870401,3600
3822,3822,728,6193,3642,1581269201,5010
3823,3823,592,5536,5882,1581517601,6240
3824,3824,955,5882,2942,1582309601,8550
3825,3825,405,26380,26727,1581748001,8490
3826,3826,158,5872,2225,1582104401,3960
3827,3827,415,3673,4060,1582244801,11040
3828,3828,511,2448,5872,1582529201,11700
3829,3829,52,1973,3883,1581589601,4860
3830,3830,90,6384,3715,1581582401,3600
3831,3831,566,27188,2537,1582147601,14160
3832,3832,649,3972,3863,1581740801,9900
3833,3833,551,5289,4342,1581370001,5310
3834,3834,208,2218,4793,1582230401,9900
3835,3835,885,4482,2385,1582226801,6030
3836,3836,134,27221,6431,1582140401,8610
3837,3837,454,3531,2562,1581928001,13500
3838,3838,916,5212,4070,1582021601,3900
3839,3839,109,4423,4757,1581838001,5340
3840,3840,720,26647,26475,1582680401,5310
3841,3841,902,4839,4573,1581431201,4680
3842,3842,489,3695,26411,1582579601,4260
3843,3843,15,2570,26700,1581928001,3750
3844,3844,698,3473,3406,1582374401,13980
3845,3845,202,2570,6421,1581726401,9240
3846,3846,597,2993,27219,1581330401,13800
3847,3847,186,3368,5242,1581841601,14340
3848,3848,246,3568,2118,1581661601,8250
3849,3849,483,27199,3675,1582594001,11070
3850,3850,944,4567,2421,1581751601,10830
3851,3851,949,4710,26609,1581906401,11700
3852,3852,199,3263,4515,1582140401,4380
3853,3853,331,2975,3658,1582057601,6930
3854,3854,283,35141,27131,1581640001,8340
3855,3855,65,3876,27243,1582338401,7560
3856,3856,225,3490,3667,1581964001,11850
3857,3857,780,27218,4459,1582525601,11010
3858,3858,446,2864,299238,1582147601,11400
3859,3859,238,26589,3754,1582100801,8910
3860,3860,18,2210,3894,1582594001,4560
3861,3861,569,308633,5235,1582543601,10680
3862,3862,408,3594,5087,1581337601,10950
3863,3863,56,3684,3982,1582396001,9630
3864,3864,322,309298,6423,1581676001,11130
3865,3865,663,3417,5564,1582615601,9690
3866,3866,8,27229,2475,1581604001,10830
3867,3867,106,44686,3486,1581352001,5820
3868,3868,740,26401,3482,1582475201,13830
3869,3869,221,3441,4451,1582522001,12690
3870,3870,38,3419,3620,1581719201,10290
3871,3871,873,3685,2220,1581906401,14310
3872,3872,194,2155,6507,1582039601,8160
3873,3873,347,3778,27131,1581596801,11970
3874,3874,333,5631,26555,1581380801,7830
3875,3875,999,2570,6455,1582518401,12150
3876,3876,125,27225,27188,1581816401,7770
3877,3877,954,26589,2530,1581690401,5610
3878,3878,436,325947,3795,1582644401,10320
3879,3879,64,3396,299738,1581438401,8700
3880,3880,294,3709,5656,1581521201,10620
3881,3881,289,26636,2766,1581942401,5970
3882,3882,874,3605,2104,1582295201,5580
3883,3883,168,3670,3918,1582252001,14190
3884,3884,171,2908,27131,1582640801,8160
3885,3885,149,3899,4423,1581524801,5640
3886,3886,68,3755,6489,1581848801,13710
3887,3887,201,4461,5906,1582622801,14310
3888,3888,920,5242,26744,1582583201,8880
3889,3889,559,6489,3766,1581874001,8610
3890,3890,505,3451,3386,1582378001,5820
3891,3891,402,4958,4020,1582615601,13350
3892,3892,910,4482,4461,1582446401,12330
3893,3893,936,3847,41624,1582324001,7290
3894,3894,198,2942,5897,1582122401,8070
3895,3895,27,3645,2541,1582190801,12540
3896,3896,666,2766,6421,1581521201,12900
3897,3897,595,3938,2562,1582579601,14220
3898,3898,998,5239,2792,1581755201,4020
3899,3899,501,26610,4378,1581787601,4320
3900,3900,143,5687,3894,1582313201,8070
3901,3901,728,3673,3858,1581701201,10620
3902,3902,992,3864,3864,1581748001,12180
3903,3903,971,27096,4565,1582050401,8460
3904,3904,809,4956,5781,1582388801,4590
3905,3905,681,26380,6431,1582028801,9000
3906,3906,458,27200,3979,1581524801,13590
3907,3907,56,3417,34954,1582608401,13620
3908,3908,755,5742,3853,1582370801,10440
3909,3909,787,2389,2415,1582435601,8970
3910,3910,156,3853,5528,1582165601,4140
3911,3911,20,5627,5220,1582093601,4350
3912,3912,30,3631,308273,1582010801,3630
3913,3913,576,6474,3610,1581298001,4650
3914,3914,202,3478,6455,1581856001,8040
3915,3915,133,3066,3391,1582054001,8280
3916,3916,622,4806,3183,1582522001,6180
3917,3917,414,123,3709,1581895601,12330
3918,3918,784,5897,5906,1581560801,10080
3919,3919,450,4839,3914,1581690401,10530
3920,3920,674,5097,3673,1582237601,13500
3921,3921,121,3473,3744,1582576001,8850
3922,3922,814,3658,27193,1582676801,4200
3923,3923,921,6217,3366,1582655201,7140
3924,3924,997,6366,3795,1582406801,13380
3925,3925,598,3892,26378,1581416801,13830
3926,3926,782,1990,27228,1581823601,11550
3927,3927,204,3675,26874,1581593201,3780
3928,3928,387,5687,6406,1581589601,3840
3929,3929,699,26396,3186,1581982001,5760
3930,3930,134,5663,3249,1581676001,5070
3931,3931,37,27131,3488,1582651601,7140
3932,3932,971,3490,3467,1581913601,12540
3933,3933,143,5222,2530,1582424801,12990
3934,3934,889,3441,2217,1582072001,6330
3935,3935,213,3845,3680,1581643601,11490
3936,3936,576,26434,4155,1582018001,9870
3937,3937,561,4553,4459,1582262801,4710
3938,3938,234,2212,5906,1581654401,12300
3939,3939,125,1928,2648,1582381601,9090
3940,3940,368,3095,3928,1581449201,10710
3941,3941,337,5639,26596,1582284401,12660
3942,3942,791,2213,3486,1581823601,5040
3943,3943,650,5166,4156,1581827201,12270
3944,3944,231,2569,2224,1582666001,8370
3945,3945,606,2448,5653,1582367201,12570
3946,3946,866,3095,2419,1582540001,9120
3947,3947,649,2157,3685,1581316001,5820
3948,3948,432,4806,2050,1582352801,12930
3949,3949,419,35141,5531,1582007201,5520
3950,3950,658,4793,2637,1582100801,4620
3951,3951,67,3899,26609,1581647201,6330
3952,3952,871,3619,27220,1581265601,7500
3953,3953,232,3595,3914,1581758801,10770
3954,3954,480,3386,5882,1582126001,4710
3955,3955,679,4762,3066,1582187201,14070
3956,3956,188,2217,3862,1581841601,8430
3957,3957,922,5097,3463,1581726401,5610
3958,3958,852,3486,27223,1581812801,13770
3959,3959,110,3490,3765,1581452801,13920
3960,3960,779,3237,5901,1582039601,4830
3961,3961,18,2125,2998,1581593201,6510
3962,3962,64,325736,5656,1582018001,10020
3963,3963,423,4951,27145,1581913601,9090
3964,3964,237,4573,26700,1582352801,5820
3965,3965,656,2422,4793,1582201601,12720
3966,3966,740,6506,26476,1581416801,10290
3967,3967,291,2104,3457,1582115201,13590
3968,3968,316,1946,5226,1582068401,8370
3969,3969,76,123,3854,1581352001,6570
3970,3970,482,4459,2864,1581978401,5700
3971,3971,722,4793,6467,1581438401,11850
3972,3972,101,26901,3499,1582075601,4500
3973,3973,820,3066,3645,1582194401,8460
3974,3974,237,5226,3483,1581406001,10050
3975,3975,403,26901,3658,1582619201,11070
3976,3976,590,3944,3675,1581575201,8670
3977,3977,984,5598,3186,1581557201,9690
3978,3978,895,3918,26638,1581992801,10380
3979,3979,266,5197,3862,1582162001,10920
3980,3980,954,4732,2450,1581748001,13710
3981,3981,140,4459,3448,1581884801,13020
3982,3982,127,5906,3642,1582219601,7890
3983,3983,630,26700,35102,1581996401,6480
3984,3984,688,3396,4137,1582201601,11280
3985,3985,790,26476,4251,1581917201,6750
3986,3986,705,4951,4469,1581344801,8040
3987,3987,422,2569,2609,1582079201,11820
3988,3988,551,3695,2444,1581827201,3690
3989,3989,35,2864,3588,1581672401,14070
3990,3990,176,27220,3673,1582360001,5130
3991,3991,633,3083,27096,1582392401,11460
3992,3992,721,4505,302303,1581888401,11940
3993,3993,452,6247,3125,1582378001,13890
3994,3994,661,4332,4189,1581683201,9540
3995,3995,169,3066,3928,1582626401,9840
3996,3996,35,4461,4839,1582176401,4950
3997,3997,402,3879,27223,1581370001,6630
3998,3998,268,2216,5897,1581312401,9600
3999,3999,973,4533,3431,1581910001,8040
4000,4000,851,2307,2209,1581542801,7140
4001,4001,163,28118,27205,1581323201,4080
4002,4002,689,4451,3631,1582151201,13650
4003,4003,496,2398,4156,1581575201,12870
4004,4004,9,2415,3751,1581982001,12210
4005,4005,128,4156,6501,1582604801,7530
4006,4006,958,6506,2602,1581478001,9120
4007,4007,423,26394,2942,1582126001,9240
4008,4008,467,2998,3247,1582100801,13260
4009,4009,225,2387,27212,1582424801,11550
4010,4010,260,3926,6366,1582540001,7620
4011,4011,358,26708,2450,1581974801,3600
4012,4012,129,3878,6406,1581733601,9150
4013,4013,413,3977,3366,1581434801,6960
4014,4014,602,4185,3771,1581596801,14040
4015,4015,72,5867,3751,1582345601,11640
4016,4016,792,4378,4469,1581578801,3930
4017,4017,704,3982,2459,1581938801,7590
4018,4018,475,6300,3926,1582658801,5250
4019,4019,808,6446,27201,1582442801,3930
4020,4020,177,4379,26610,1581978401,7590
4021,4021,844,3467,2115,1582288001,12180
4022,4022,930,26636,2602,1582122401,10680
4023,4023,640,27215,3875,1581478001,12720
4024,4024,779,4469,2118,1582025201,11820
4025,4025,690,4956,4366,1582417601,9600
4026,4026,575,3171,4839,1581755201,9630
4027,4027,879,5897,3213,1582136801,9660
4028,4028,640,26396,26496,1581791201,8580
4029,4029,394,3928,3925,1581442001,7620
4030,4030,57,27202,5891,1581888401,12930
4031,4031,530,6453,4321,1582432001,14010
4032,4032,491,5627,325947,1581391601,11280
4033,4033,827,26404,3588,1582025201,12900
4034,4034,864,2475,27189,1581841601,14100
4035,4035,910,27066,3981,1582244801,6750
4036,4036,685,3924,2783,1581809201,9600
4037,4037,828,3932,26463,1582648001,7200
4038,4038,463,3924,3907,1582255601,7020
4039,4039,284,3938,4060,1581524801,5580
4040,4040,679,4189,4732,1581362801,4200
4041,4041,28,4427,6300,1582360001,3780
4042,4042,503,2155,3885,1582633601,4140
4043,4043,226,3930,3898,1582471601,10260
4044,4044,50,4505,3913,1581269201,3630
4045,4045,749,27214,4617,1582604801,4860
4046,4046,653,4318,4318,1582464401,12810
4047,4047,134,4509,3905,1581920801,6150
4048,4048,409,4070,2210,1581506801,7830
4049,4049,470,299238,26789,1581928001,5190
4050,4050,632,6440,26618,1582036001,4710
4051,4051,948,3854,4456,1581834401,6420
4052,4052,837,4370,2775,1581737201,10500
4053,4053,820,2220,4448,1582277201,7350
4054,4054,834,4321,3944,1581330401,13800
4055,4055,947,3386,4378,1582478801,8520
4056,4056,481,2220,32672,1581838001,6570
4057,4057,978,2578,3471,1582133201,10020
4058,4058,475,3602,4617,1582478801,8760
4059,4059,462,3755,4366,1581528401,4350
4060,4060,336,27119,5204,1581280001,12660
4061,4061,42,4750,4859,1582302401,11220
4062,4062,84,30601,32634,1582241201,4920
4063,4063,701,3125,300795,1582626401,10890
4064,4064,367,3899,5289,1582316801,8400
4065,4065,709,26887,26744,1582280801,7980
4066,4066,720,3478,1928,1581748001,4080
4067,4067,789,3458,1770,1582165601,7920
4068,4068,781,3993,2758,1581467201,12300
4069,4069,283,27212,4332,1581481601,10410
4070,4070,91,4745,5977,1582086401,10920
4071,4071,31,26444,3451,1582090001,11400
4072,4072,308,4137,2908,1582298801,11430
4073,4073,554,6507,3377,1582651601,11070
4074,4074,976,3852,26751,1582662401,5280
4075,4075,834,2537,3875,1581370001,11160
4076,4076,904,5303,3680,1581971201,10170
4077,4077,16,3249,2125,1581607601,8070
4078,4078,749,3914,3488,1581380801,6840
4079,4079,469,6421,3645,1582277201,9570
4080,4080,934,3638,3642,1581816401,9690
4081,4081,946,2415,4713,1582093601,14280
4082,4082,332,3543,4451,1581600401,5700
4083,4083,581,26404,300320,1581676001,11430
4084,4084,406,5697,3878,1581982001,13200
4085,4085,100,2530,2894,1581424001,5520
4086,4086,546,26835,3497,1582511201,9180
4087,4087,11,28118,6455,1582046801,11700
4088,4088,135,2162,3918,1581496001,11550
4089,4089,186,27119,5891,1581298001,11040
4090,4090,510,5639,3754,1581373601,12570
4091,4091,55,4644,4020,1582352801,10650
4092,4092,113,4482,3457,1581294401,11010
4093,4093,995,3862,3080,1582208801,6990
4094,4094,953,5101,3488,1581449201,13980
4095,4095,470,3926,5063,1582381601,11550
4096,4096,550,26744,323315,1581467201,6330
4097,4097,245,3405,3887,1582460801,10200
4098,4098,80,3796,3638,1582039601,4200
4099,4099,155,27217,5388,1581308801,10440
4100,4100,892,26901,2418,1582212401,3840
4101,4101,185,6423,26476,1582097201,9030
4102,4102,463,6474,26744,1582003601,10860
4103,4103,354,3857,3513,1581269201,11640
4104,4104,564,3263,6247,1581571601,8880
4105,4105,865,2602,1946,1581420401,3630
4106,4106,800,41624,5642,1581420401,5430
4107,4107,877,3417,3755,1582561601,7950
4108,4108,582,4434,317457,1581874001,12810
4109,4109,177,3099,4137,1581514001,5340
4110,4110,698,3588,5239,1581604001,6120
4111,4111,101,2429,27236,1581942401,4410
4112,4112,718,44483,2217,1581492401,9150
4113,4113,707,3531,3183,1582392401,12810
4114,4114,545,3641,2210,1581802001,9540
4115,4115,424,2718,3977,1581359201,11460
4116,4116,789,5872,4750,1581715601,10470
4117,4117,844,2493,3595,1582648001,9390
4118,4118,307,26596,26596,1581326801,8550
4119,4119,626,324731,2398,1582230401,14190
4120,4120,923,5166,3584,1581391601,10980
4121,4121,569,3620,4332,1582590401,10080
4122,4122,355,3431,4567,1581589601,7170
4123,4123,48,3451,3863,1582446401,3600
4124,4124,864,2637,3496,1582036001,6660
4125,4125,801,26751,1770,1581625601,12720
4126,4126,292,4958,5212,1582378001,11430
4127,4127,269,3982,4020,1581416801,8970
4128,4128,492,3845,123,1582057601,9030
4129,4129,729,3980,3171,1581938801,12480
4130,4130,565,4332,6015,1581676001,10890
4131,4131,399,35141,27223,1581258401,4680
4132,4132,842,4509,44686,1582648001,4080
4133,4133,261,3150,3640,1581431201,14100
4134,4134,594,2637,3171,1581661601,10470
4135,4135,431,2669,3974,1582000001,13710
4136,4136,460,3684,2444,1582507601,5850
4137,4137,422,27230,27198,1582450001,8910
4138,4138,953,4155,5087,1581586001,12270
4139,4139,499,3771,3040,1582680401,8640
4140,4140,888,308273,3972,1581398801,11460
4141,4141,790,3125,4469,1582381601,4800
4142,4142,993,3545,6217,1582309601,7980
4143,4143,476,6446,3391,1581618401,5460
4144,4144,524,2613,27238,1582594001,11190
4145,4145,108,3183,5226,1582241201,11730
4146,4146,445,2613,3845,1581629201,10200
4147,4147,515,5872,27196,1582414001,10680
4148,4148,338,4189,4638,1582273601,14190
4149,4149,615,4680,5097,1581848801,3990
4150,4150,289,2125,2450,1582514801,11700
4151,4151,536,2307,6217,1582201601,13200
4152,4152,191,3191,4372,1581672401,10560
4153,4153,265,4638,2570,1582226801,13530
4154,4154,21,5183,2648,1581780401,12720
4155,4155,86,4757,27236,1581719201,4890
4156,4156,191,2488,3685,1581647201,5400
4157,4157,181,4573,3918,1581830801,9150
4158,4158,491,4490,6489,1581352001,5070
4159,4159,696,3868,2219,1581607601,12150
4160,4160,546,5063,28118,1581647201,5160
4161,4161,651,3852,27215,1582234001,14010
4162,4162,689,3993,5097,1582082801,6210
4163,4163,455,3944,26609,1581258401,9180
4164,4164,854,3640,4482,1581294401,5580
4165,4165,556,2638,3263,1581776801,10740
4166,4166,956,4155,5564,1582597601,7410
4167,4167,476,2718,5388,1582129601,7710
4168,4168,741,5166,26618,1582604801,6360
4169,4169,844,2533,4459,1582158401,6660
4170,4170,65,323315,3876,1582666001,11760
4171,4171,958,4862,4156,1581956801,4260
4172,4172,19,3668,2209,1582234001,8370
4173,4173,250,6193,2385,1582111601,3600
4174,4174,597,3899,4038,1582424801,8070
4175,4175,429,4060,3405,1581287201,8040
4176,4176,247,4490,5687,1581341201,10890
4177,4177,190,2212,2162,1582424801,11490
4178,4178,546,300320,5689,1581974801,13590
4179,4179,428,3408,2993,1581715601,12360
4180,4180,746,27228,3632,1582410401,5430
4181,4181,430,1928,5882,1582313201,10080
4182,4182,107,27131,3876,1581884801,10620
4183,4183,61,3420,299747,1582079201,9420
4184,4184,49,5302,5901,1582219601,6000
4185,4185,632,2864,4512,1582212401,6900
4186,4186,594,3545,27205,1582169201,12120
4187,4187,804,2421,5294,1581265601,5760
4188,4188,393,3695,3431,1582651601,5250
4189,4189,281,3913,4750,1581532001,12300
4190,4190,330,3887,3747,1581463601,11160
4191,4191,383,1990,6506,1582381601,10080
4192,4192,519,3435,2613,1581388001,6030
4193,4193,412,4806,26496,1582021601,8970
4194,4194,756,27145,27201,1581510401,9990
4195,4195,225,3377,3387,1582370801,8490
4196,4196,905,3451,2222,1582108001,9210
4197,4197,961,3263,3631,1581802001,12330
4198,4198,996,3083,4490,1581402401,5910
4199,4199,49,2475,4451,1582165601,5970
4200,4200,1,3420,26609,1582507601,11160
4201,4201,384,2429,4553,1581766001,10290
4202,4202,167,3605,3645,1582388801,6210
4203,4203,25,3573,6507,1581377201,4140
4204,4204,236,6467,3844,1582309601,7020
4205,4205,865,27145,3496,1582388801,14340
4206,4206,198,6384,2530,1582288001,9450
4207,4207,662,4344,323315,1581755201,13680
4208,4208,925,3977,4644,1582194401,13020
4209,4209,757,5897,3921,1582421201,12780
4210,4210,112,317457,2118,1581287201,3750
4211,4211,289,4569,44093,1582018001,8760
4212,4212,34,5531,3368,1582270001,5280
4213,4213,170,2104,2562,1582345601,13890
4214,4214,793,4757,3491,1581298001,13020
4215,4215,989,3680,27201,1581956801,13230
4216,4216,359,2775,26744,1582489601,4230
4217,4217,44,27096,5294,1582165601,11340
4218,4218,271,3751,300320,1582208801,10890
4219,4219,540,4644,26555,1582090001,3600
4220,4220,942,2421,5302,1582622801,12600
4221,4221,164,4341,26540,1581683201,7080
4222,4222,980,27096,27198,1581330401,5700
4223,4223,895,27193,41136,1582151201,3810
4224,4224,313,3863,27212,1581557201,13290
4225,4225,405,2212,6247,1581794801,12060
4226,4226,20,5576,3977,1582655201,5010
4227,4227,498,5204,4366,1582115201,10320
4228,4228,852,3918,5663,1581564401,10020
4229,4229,841,4551,6506,1582000001,6930
4230,4230,427,4427,3604,1582126001,5460
4231,4231,869,324731,26378,1581647201,6990
4232,4232,660,3638,4368,1581960401,9330
4233,4233,468,3488,2864,1581528401,6990
4234,4234,749,3883,300320,1582450001,7140
4235,4235,19,4490,4251,1581668801,10770
4236,4236,366,3528,2461,1582158401,10410
4237,4237,82,2155,3623,1582068401,7290
4238,4238,52,2214,3466,1582075601,10950
4239,4239,337,2669,4423,1581841601,6690
4240,4240,941,26411,6487,1582010801,6360
4241,4241,863,2434,27228,1582144001,5760
4242,4242,4,3993,2422,1582633601,12000
4243,4243,167,2993,4355,1581805601,9690
4244,4244,535,3490,5220,1582216001,13290
4245,4245,457,6519,4060,1581967601,7920
4246,4246,823,26697,3980,1581640001,6030
4247,4247,804,3901,4185,1582406801,5970
4248,4248,541,2461,4820,1582086401,4140
4249,4249,149,5656,4408,1581481601,6270
4250,4250,460,44686,5564,1581787601,7740
4251,4251,38,3479,3521,1582626401,11790
4252,4252,979,35102,26744,1581751601,7440
4253,4253,757,2758,4185,1582248401,6660
4254,4254,35,2701,3366,1581445601,13050
4255,4255,963,2475,5566,1582133201,10410
4256,4256,774,5639,3588,1582331201,10770
4257,4257,960,3543,4155,1581269201,4440
4258,4258,266,27223,5239,1582190801,6600
4259,4259,312,4793,2541,1582223201,5850
4260,4260,349,3249,300795,1581622001,9060
4261,4261,297,3619,3610,1581283601,12120
4262,4262,222,3642,2476,1581845201,4260
4263,4263,275,3673,5656,1581568001,7920
4264,4264,322,3795,27145,1582522001,8280
4265,4265,611,5388,3366,1582226801,6510
4266,4266,768,3901,4185,1581665201,6990
4267,4267,605,26540,2444,1582226801,5250
4268,4268,959,2481,3853,1582399601,4710
4269,4269,765,2601,4512,1581262001,10230
4270,4270,118,3438,5226,1581460001,11070
4271,4271,276,4155,5872,1582532801,12120
4272,4272,209,44093,2222,1582316801,12300
4273,4273,526,3497,5536,1582129601,11370
4274,4274,736,2908,5360,1581841601,12510
4275,4275,10,5897,3631,1581676001,3720
4276,4276,379,3925,27194,1581697601,7860
4277,4277,749,6440,5598,1582486001,12600
4278,4278,179,6487,3768,1582478801,10110
4279,4279,836,2518,26476,1582108001,7350
4280,4280,265,3420,3568,1582536401,7110
4281,4281,722,2434,44686,1582262801,12810
4282,4282,850,27230,4185,1582622801,4320
4283,4283,926,4793,2155,1581485201,13470
4284,4284,191,1941,3932,1582370801,4410
4285,4285,369,3993,4423,1581841601,10140
4286,4286,644,26755,1941,1581402401,14040
4287,4287,950,4156,2488,1582399601,5880
4288,4288,103,27189,3435,1581269201,13080
4289,4289,204,27066,44483,1582252001,10380
4290,4290,4,3471,3080,1581697601,4830
4291,4291,983,2578,27236,1581776801,7080
4292,4292,727,3595,3744,1581359201,6570
4293,4293,438,3700,3645,1582468001,4560
4294,4294,964,32634,5629,1582237601,8640
4295,4295,752,3930,3993,1582061201,4290
4296,4296,141,5977,27225,1581647201,9000
4297,4297,694,3080,3852,1582532801,13860
4298,4298,941,3948,41624,1582284401,10620
4299,4299,0,2601,1973,1581762401,9480
4300,4300,483,26463,26610,1582194401,4590
4301,4301,292,2476,4378,1581899201,4560
4302,4302,531,5687,1941,1581449201,13740
4303,4303,616,4490,5872,1581481601,6600
4304,4304,818,3515,6406,1581881201,4950
4305,4305,947,5360,2492,1582072001,13230
4306,4306,288,3744,27202,1581499601,10560
4307,4307,462,6193,3907,1581362801,8100
4308,4308,988,26901,3640,1582622801,10830
4309,4309,33,2461,3925,1582388801,5460
4310,4310,909,5576,3868,1581913601,14130
4311,4311,633,27212,299738,1581298001,7080
4312,4312,506,4859,27243,1582576001,4110
4313,4313,345,26496,2217,1581632801,13770
4314,4314,839,3419,3451,1581467201,13380
4315,4315,101,3450,2155,1581262001,12030
4316,4316,304,3513,3642,1582619201,6600
4317,4317,807,3561,3974,1581413201,13230
4318,4318,766,3773,3620,1581715601,10950
4319,4319,16,2475,2864,1581881201,13440
4320,4320,321,3921,3237,1582464401,12030
4321,4321,614,27188,2513,1582493201,11370
4322,4322,762,3642,5631,1582536401,13920
4323,4323,476,4515,3752,1582259201,13290
4324,4324,899,3982,27217,1582356401,10260
4325,4325,180,2637,35046,1582129601,13110
4326,4326,860,3664,4757,1581794801,5460
4327,4327,133,2518,3499,1581276401,8160
4328,4328,405,6476,4226,1582511201,11760
4329,4329,993,2637,3795,1582129601,13200
4330,4330,452,26887,44483,1581341201,7290
4331,4331,562,4379,2222,1581330401,8310
4332,4332,138,4490,3684,1582363601,10050
4333,4333,722,4806,3552,1582180001,6990
4334,4334,89,4713,3481,1582158401,13200
4335,4335,160,3673,5097,1582064801,3660
4336,4336,37,27243,3479,1581895601,13380
4337,4337,169,4636,27202,1582345601,4950
4338,4338,6,34954,4258,1581611201,13650
4339,4339,16,2385,4020,1581737201,10020
4340,4340,112,3186,26496,1581618401,10650
4341,4341,772,27218,2434,1582525601,13890
4342,4342,39,3567,4820,1581499601,5460
4343,4343,189,26394,27223,1581805601,8910
4344,4344,619,26874,4310,1582385201,10470
4345,4345,638,5627,3562,1581420401,4020
4346,4346,127,3778,41624,1582280801,13830
4347,4347,425,5639,4553,1582396001,12360
4348,4348,776,2220,27225,1581917201,10230
4349,4349,91,26476,4644,1581478001,8400
4350,4350,317,35141,4490,1581769601,4140
4351,4351,540,27201,2155,1582165601,6300
4352,4352,232,26638,3972,1582039601,11100
4353,4353,4,3227,332096,1582529201,10530
4354,4354,948,3948,6446,1582536401,13740
4355,4355,212,3441,3473,1582522001,13290
4356,4356,952,1717,3448,1582604801,7710
4357,4357,14,2090,3384,1581499601,4770
4358,4358,976,3993,4680,1581636401,6210
4359,4359,152,44686,3450,1581751601,9810
4360,4360,230,32672,3684,1581874001,7920
4361,4361,360,27228,3441,1582590401,14190
4362,4362,775,2307,4379,1582115201,5820
4363,4363,241,4366,3543,1582525601,5940
4364,4364,818,6453,3982,1582658801,10590
4365,4365,837,41624,5204,1581668801,13080
4366,4366,222,27220,5222,1581355601,6840
4367,4367,943,3552,3907,1581568001,7590
4368,4368,624,5687,5183,1581910001,9750
4369,4369,529,3684,27201,1582280801,5850
4370,4370,744,2444,2878,1582100801,8880
4371,4371,108,4793,6476,1581388001,4410
4372,4372,341,3715,30601,1582529201,6870
4373,4373,32,3847,5183,1582212401,10170
4374,4374,397,4345,3488,1582144001,5700
4375,4375,353,26819,26394,1581834401,7140
4376,4376,135,3680,4551,1582518401,5280
4377,4377,603,3907,4512,1581560801,6120
4378,4378,294,4155,5566,1582007201,14100
4379,4379,284,5360,2219,1582255601,13230
4380,4380,952,3858,4332,1581773201,12360
4381,4381,273,3876,3868,1581420401,6600
4382,4382,804,2421,4310,1581496001,5100
4383,4383,941,3466,2307,1581481601,7050
4384,4384,745,27229,26401,1581917201,5010
4385,4385,663,5204,3944,1581632801,4170
4386,4386,222,3466,5629,1582266401,4710
4387,4387,822,324731,32672,1582666001,7950
4388,4388,663,2213,27218,1581546401,11070
4389,4389,199,5453,5235,1582090001,8790
4390,4390,593,26609,2622,1582176401,10170
4391,4391,74,35145,3892,1582655201,4650
4392,4392,194,299738,4318,1581830801,5100
4393,4393,30,6247,4341,1581906401,3660
4394,4394,375,3466,2247,1581488801,5040
4395,4395,745,2422,26444,1582313201,4050
4396,4396,39,2213,27202,1581341201,6510
4397,4397,122,26404,1973,1582291601,10410
4398,4398,640,2429,5536,1582201601,12090
4399,4399,300,3883,5220,1581452801,10470
4400,4400,209,5183,2434,1581892001,12720
4401,4401,468,3595,6255,1582284401,6030
4402,4402,944,6300,2421,1582450001,6690
4403,4403,858,4542,3040,1582036001,3780
4404,4404,248,3980,332096,1581442001,8730
4405,4405,920,3431,3595,1582378001,9330
4406,4406,135,3690,4979,1581272801,9600
4407,4407,555,3645,26835,1582302401,11820
4408,4408,566,2622,6474,1581463601,8400
4409,4409,339,4448,27096,1581676001,13410
4410,4410,772,44093,4820,1582050401,12870
4411,4411,314,27196,308273,1581938801,11160
4412,4412,743,3894,2570,1581258401,13500
4413,4413,231,5629,3263,1582468001,7350
4414,4414,8,4613,2419,1581287201,9990
4415,4415,964,4020,3852,1581272801,12900
4416,4416,965,3982,44093,1582388801,10440
4417,4417,847,3879,4533,1581877601,6150
4418,4418,664,41624,2088,1581870401,7230
4419,4419,547,5023,26835,1582129601,12630
4420,4420,239,5306,3685,1581406001,10650
4421,4421,952,2434,3604,1581344801,10050
4422,4422,223,28118,2766,1582489601,8370
4423,4423,670,26540,4251,1581622001,12900
4424,4424,114,3005,6243,1582306001,11490
4425,4425,491,330820,3450,1581776801,8880
4426,4426,342,3667,3631,1582313201,6780
4427,4427,195,4745,27229,1582190801,5220
4428,4428,78,3384,3081,1582597601,11430
4429,4429,842,3408,27196,1582622801,8970
4430,4430,666,44483,6519,1582367201,13170
4431,4431,551,3772,2602,1582615601,7770
4432,4432,44,3885,3438,1582140401,4680
4433,4433,950,2878,5536,1581931601,11190
4434,4434,902,5663,26629,1582198001,6630
4435,4435,826,26901,5388,1581859601,9750
4436,4436,691,3997,3631,1582518401,8880
4437,4437,226,3857,27198,1582216001,11100
4438,4438,521,2462,4004,1582313201,13590
4439,4439,925,27236,3406,1582558001,13320
4440,4440,784,4482,26901,1582298801,3600
4441,4441,751,4459,4038,1581460001,10560
4442,4442,258,4293,4355,1582572401,8670
4443,4443,975,1986,5101,1582273601,9480
4444,4444,701,2638,4979,1582302401,7230
4445,4445,737,3547,4793,1582604801,11220
4446,4446,826,5671,26674,1581622001,9720
4447,4447,567,3868,1946,1581769601,9240
4448,4448,489,3251,5168,1582154801,10110
4449,4449,780,3420,4820,1581816401,6300
4450,4450,948,3420,2701,1581258401,12120
